subject,tag,file,lineno,LMC
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\models.py,112,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\models.py,113,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,71,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,200,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,210,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,219,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,229,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,238,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,247,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,254,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,263,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,269,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,278,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,283,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\foreign_object\tests.py,292,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\tests.py,281,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\tests.py,282,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\tests.py,283,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\tests.py,284,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,906,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,906,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,909,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,909,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,912,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\forms_tests\tests\test_forms.py,912,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,29,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,30,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,31,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,32,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,44,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,45,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,47,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,54,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,55,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,56,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,57,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,59,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,67,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,68,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,70,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,77,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,78,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,79,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,80,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,82,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,91,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,95,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,146,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,163,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,184,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations\tests.py,241,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_relations_regress\models.py,217,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_dates.py,31,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_detail.py,25,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\test_list.py,23,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\urls.py,133,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\generic_views\urls.py,206,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\get_earliest_or_latest\tests.py,59,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\get_earliest_or_latest\tests.py,109,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\distapp\tests.py,228,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\distapp\tests.py,598,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_ds.py,223,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,76,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,83,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,84,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,91,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,92,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,94,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,95,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,97,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,98,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,136,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,137,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,137,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,138,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,138,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,139,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,139,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\gdal_tests\test_raster.py,148,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geoapp\tests.py,98,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geoapp\tests.py,100,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geoapp\tests.py,455,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\geoapp\test_functions.py,169,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\relatedapp\tests.py,238,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\gis_tests\relatedapp\tests.py,239,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\lookup\tests.py,40,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\lookup\tests.py,43,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\lookup\tests.py,46,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,18,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,21,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,27,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,37,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,44,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,53,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,66,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,70,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,80,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,90,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,94,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,103,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,110,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,114,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,120,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,128,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,138,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,142,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,150,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,158,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,161,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,165,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,173,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,179,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,183,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_recursive\tests.py,191,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,45,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,48,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,51,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,54,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,60,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,65,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,66,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,75,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,93,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,114,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,137,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,155,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,176,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,196,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,214,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,233,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,254,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,310,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,340,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,382,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,401,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_signals\tests.py,404,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,29,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,64,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,67,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,75,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,78,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,87,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,90,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,103,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,111,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,114,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,124,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,133,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,136,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,144,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,147,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,156,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,159,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,172,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,180,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,183,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,288,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,294,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,303,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,313,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,322,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,447,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,451,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,37,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,46,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,58,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,61,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,65,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,74,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,82,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,89,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,147,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,153,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,158,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,160,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,163,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,165,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,174,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,178,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,180,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,192,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,197,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,200,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,202,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,210,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,219,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,222,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,224,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,228,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,231,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through_regress\tests.py,233,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,17,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,19,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,21,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,22,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,36,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,37,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,38,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,40,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,42,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2o_recursive\tests.py,43,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\mail\tests.py,926,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,20,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,23,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,26,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,29,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,75,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,76,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,87,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,89,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,97,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,108,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,110,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,118,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,124,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,266,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,275,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,296,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,309,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,314,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,320,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,321,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,326,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,328,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,329,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,333,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,336,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,337,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,342,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,344,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,345,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,347,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,350,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,351,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,352,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,353,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,355,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,356,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,361,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,363,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,364,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,366,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,369,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,370,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,371,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,372,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,377,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,382,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,385,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,387,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,392,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,394,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,399,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,404,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,407,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,409,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,418,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,421,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,430,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,433,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,438,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,439,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,440,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,443,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,444,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,449,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,453,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,454,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_many\tests.py,455,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\models.py,85,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\models.py,85,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,53,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,60,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,62,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,70,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,72,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,78,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,79,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,86,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,88,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,96,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,101,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,104,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,105,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,106,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,114,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,115,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,120,3
