subject,tag,file,lineno,NOC,NOFF,NOO
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,24,33,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,147,106,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,163,64,2,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,170,90,2,28
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,83,125,2,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,101,73,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\lin.py,117,72,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,63,75,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,102,111,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,111,110,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,121,110,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,132,120,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,141,108,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nombank.py,247,52,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nps_chat.py,57,67,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nps_chat.py,61,86,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nps_chat.py,64,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,172,118,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,178,94,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,189,117,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,195,93,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,206,116,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,212,92,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,223,117,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,229,93,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,240,116,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,246,92,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,257,115,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\pl196x.py,263,91,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\plaintext.py,82,112,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\plaintext.py,96,112,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\plaintext.py,110,112,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\plaintext.py,222,104,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ppattach.py,68,110,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ppattach.py,73,112,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\propbank.py,254,40,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\propbank.py,255,45,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\semcor.py,99,92,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\senseval.py,51,76,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\sinica_treebank.py,71,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\string_category.py,42,112,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\switchboard.py,82,109,3,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\switchboard.py,88,122,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,77,173,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,92,172,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,107,171,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,126,188,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,145,187,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\tagged.py,164,186,1,24
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,216,36,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,218,32,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,220,36,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,222,39,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,224,37,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,254,79,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,275,114,3,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,283,155,3,34
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,288,114,3,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,293,155,3,34
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,298,116,3,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,298,60,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\timit.py,437,62,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\toolbox.py,27,80,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\toolbox.py,32,144,1,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\toolbox.py,56,67,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\udhr.py,78,50,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,744,81,2,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,746,45,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,759,69,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,83,76,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,98,55,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,103,55,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,373,118,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,286,132,1,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,548,85,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,552,90,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,957,107,3,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1413,93,3,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1434,109,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1460,85,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1600,37,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1634,87,3,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\xmldocs.py,384,110,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\dispersion.py,40,105,3,22
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,617,26,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,715,60,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,957,110,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,987,96,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,991,80,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\tree.py,399,114,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\tree.py,624,83,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,282,96,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,327,66,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,377,84,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\mace.py,83,65,1,22
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\mace.py,104,42,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\mace.py,256,183,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,251,28,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\tableau.py,355,76,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,136,57,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,138,52,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,140,52,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,150,37,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,153,57,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,156,58,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,182,42,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,232,42,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,324,67,2,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,83,66,3,22
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,83,49,2,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,110,59,1,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,136,97,1,23
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,61,33,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\segmentation.py,167,46,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\segmentation.py,168,46,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\minimalset.py,66,54,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\misc\wordfinder.py,115,34,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\api.py,47,69,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,195,120,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,210,28,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,219,28,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,259,17,2,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,455,92,2,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,463,60,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,545,67,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,66,51,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\evaluate.py,86,54,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,502,88,2,16
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,756,66,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,565,67,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\recursivedescent.py,547,80,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\recursivedescent.py,558,64,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\stanford.py,207,81,2,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\viterbi.py,197,37,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,155,62,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,346,113,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,606,35,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,610,55,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,417,101,3,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,417,63,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,562,56,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,633,109,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,634,109,1,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,635,109,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,809,90,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,810,94,1,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,811,90,1,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,143,52,3,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,179,56,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,283,147,2,29
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,416,117,2,27
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\hole.py,191,42,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\lfg.py,47,44,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\lfg.py,120,65,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,58,53,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1085,72,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,386,79,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\relextract.py,448,116,2,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,81,101,2,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,94,144,2,21
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,94,91,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,133,26,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,134,33,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,70,33,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,71,37,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,377,77,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,408,55,2,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,262,86,2,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,464,24,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,465,27,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,584,24,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,585,27,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,586,24,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,226,86,2,18
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,154,50,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,156,49,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,674,73,2,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,951,75,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,956,72,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\sequential.py,535,58,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\__init__.py,105,72,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\demo.py,312,36,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\demo.py,337,57,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\feature.py,159,62,2,19
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\feature.py,160,45,2,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\rule.py,64,42,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,159,61,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,186,46,2,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,282,78,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,286,78,2,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\test\unit\test_tgrep.py,274,58,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\test\unit\test_tgrep.py,276,53,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\test\unit\utils.py,19,46,2,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\punkt.py,491,85,2,17
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\punkt.py,977,57,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\punkt.py,1179,40,2,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\punkt.py,1274,64,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\regexp.py,130,42,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\simple.py,112,26,2,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,86,52,2,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,101,55,2,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,166,65,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,168,65,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,216,80,1,20
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\__init__.py,101,83,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setup.py,223,76,1,12
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1527,99,2,15
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1661,53,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1664,53,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1667,79,2,13
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\.travis\travis_after_all.py,68,50,2,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\.travis\travis_after_all.py,69,69,2,11
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\users\plotting\colormaps\colorconv.py,508,51,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\users\plotting\colormaps\colorconv.py,513,45,2,15
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\utils\pylab_names.py,17,44,2,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\animation\simple_3danim.py,46,58,1,25
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\api\collections_demo.py,42,62,1,13
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\event_handling\poly_editor.py,112,50,2,12
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\lines_bars_and_markers\marker_reference.py,38,94,2,16
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\arrow_demo.py,220,37,2,9
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\demo_bboximage.py,28,44,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\dolphin.py,74,64,2,21
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\ellipse_demo.py,6,88,1,19
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\font_table_ttf.py,40,36,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\font_table_ttf.py,41,50,2,13
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\manual_axis.py,18,70,2,13
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\manual_axis.py,33,70,2,13
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\usetex_fonteffects.py,14,108,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\tests\backend_driver.py,379,64,2,14
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\tests\backend_driver.py,467,33,2,7
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\tests\backend_driver.py,468,46,2,10
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\tests\backend_driver.py,490,41,2,11
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\units\basic_units.py,264,17,2,4
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\animation.py,494,84,2,17
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\animation.py,730,49,2,8
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\artist.py,940,74,2,10
