subject,tag,file,lineno,DOC,experience-based,statistics-based,manual analysis
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,294,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,589,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,647,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tgrep.py,730,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,108,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,307,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\treeprettyprinter.py,531,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gale_church.py,195,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\align\gdfa.py,12,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chartparser_app.py,145,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\chartparser_app.py,1195,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,261,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,345,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,522,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\app\wordnet_app.py,574,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\chunk\named_entity.py,212,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\chunk\regexp.py,835,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\cluster\util.py,215,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\util.py,50,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,390,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\api.py,401,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\childes.py,164,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,103,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,110,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,116,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,125,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,133,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,144,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,153,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\conll.py,165,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ipipan.py,14,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\knbc.py,141,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nkjp.py,18,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\nps_chat.py,40,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\switchboard.py,54,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\switchboard.py,64,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\switchboard.py,74,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1622,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1890,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,220,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,370,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,704,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,739,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\tree.py,873,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\util.py,834,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\util.py,2282,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\util.py,2313,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,399,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,225,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,354,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1018,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,287,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,391,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,760,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,1118,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\rule.py,217,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\rule.py,282,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tbl\template.py,194,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\test\unit\utils.py,8,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tokenize\texttiling.py,144,2,0,0,0
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\tools\nltk_term_index.py,60,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\boilerplate.py,90,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\distribute_setup.py,226,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\setupext.py,1384,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\.travis\travis_after_all.py,60,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\sphinxext\math_symbol_table.py,97,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\doc\users\plotting\colormaps\colorconv.py,443,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\api\radar_chart.py,21,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\api\sankey_demo_old.py,11,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\axes_grid\demo_curvelinear_grid.py,13,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\axes_grid\demo_curvelinear_grid2.py,11,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\misc\multiprocess.py,29,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\arrow_demo.py,27,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\data_helper.py,30,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\pylab_examples\stackplot_demo2.py,7,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\units\basic_units.py,236,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\user_interfaces\interactive2.py,346,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\examples\user_interfaces\mpl_with_glade.py,42,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\animation.py,64,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\artist.py,34,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axis.py,789,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\bezier.py,216,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\bezier.py,307,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\cbook.py,1640,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\cbook.py,1941,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\cm.py,28,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\docstring.py,100,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\figure.py,188,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\figure.py,803,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\finance.py,819,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\image.py,1229,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\image.py,1342,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\legend_handler.py,591,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\lines.py,76,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\mathtext.py,2031,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\mlab.py,1754,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\mlab.py,2497,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\mlab.py,2639,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\mlab.py,3133,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\offsetbox.py,1100,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\patches.py,1523,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\pyplot.py,2150,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\pyplot.py,2333,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\quiver.py,233,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\quiver.py,415,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\rcsetup.py,42,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sankey.py,382,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\streamplot.py,369,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\ticker.py,1647,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tight_bbox.py,14,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\transforms.py,189,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\widgets.py,702,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\widgets.py,777,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\__init__.py,301,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,1813,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,2587,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,3183,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,3774,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_axes.py,6989,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_base.py,3112,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\axes\_subplots.py,75,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk.py,377,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk.py,545,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk.py,805,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,342,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,394,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_gtk3.py,663,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_macosx.py,371,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_pdf.py,1460,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_pdf.py,1912,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_ps.py,1025,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_qt5.py,425,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_qt5.py,457,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,221,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,362,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,529,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_tkagg.py,856,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_webagg.py,277,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wx.py,628,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\backend_wx.py,1356,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\__init__.py,18,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\backends\qt_editor\figureoptions.py,39,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\projections\geo.py,434,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\mathmpl.py,90,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\only_directives.py,44,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\plot_directive.py,446,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\sphinxext\tests\test_tinypages.py,64,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\testing\compare.py,105,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\testing\decorators.py,105,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\testing\decorators.py,206,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_animation.py,31,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_animation.py,69,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_axes.py,3324,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_backend_bases.py,17,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_backend_qt4.py,53,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_backend_qt5.py,53,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_bbox_tight.py,49,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_colors.py,240,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_colors.py,391,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_colors.py,427,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_dates.py,222,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_mlab.py,2720,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_mlab.py,2748,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_mlab.py,2890,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_path.py,15,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_text.py,21,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,109,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,289,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,384,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,470,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,637,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,731,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,772,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_triangulation.py,825,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_widgets.py,66,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_widgets.py,102,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\matplotlib\tests\test_widgets.py,143,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\gtktools.py,89,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\gtktools.py,295,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid\colorbar.py,426,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid\colorbar.py,811,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid1\axes_grid.py,79,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid1\colorbar.py,426,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axes_grid1\colorbar.py,812,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\axislines.py,266,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\axislines.py,370,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\floating_axes.py,94,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\grid_helper_curvelinear.py,204,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,2438,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\tests\test_mplot3d.py,58,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,500,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,639,2,0,0,0
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\virtualenv.py,2558,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\decorators.py,1,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,857,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,198,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\utils.py,119,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,182,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admindocs\utils.py,102,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\base_user.py,86,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\decorators.py,54,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\contenttypes\fields.py,180,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\admin\widgets.py,85,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\operations.py,200,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\operations.py,200,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\prototypes\generation.py,71,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\prototypes\generation.py,88,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geoip\prototypes.py,113,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,283,2,0,0,0
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\mutable_list.py,317,2,0,0,0
