id,summary,status,owner,type,component,version
15721,{% include %} and RequestContext fails since r15795,closed,SmileyChris,Bug,Template system,1.3
15718,Django unquotes urls and not able to distinguish %2F and /,closed,nobody,Bug,Core (Other),1.2
15714,Inconsistent capitalization of name_local in django.conf.locale.LANG_INFO,closed,nobody,Bug,Internationalization,1.3
15701,"User._profile_cache cache collides when a model uses ""profile"" as related_name to User",closed,nobody,Bug,contrib.auth,1.2
15700,Improve Internationalization docs,closed,nobody,Bug,Documentation,
15698,Inconsistant handling of context_object_name in paginated MultipleObjectMixin,closed,etianen,Bug,Generic views,1.2
15697,sqlindexes doesn't output index on manytomany tables although syncdb creates it,closed,claudep,Bug,Core (Management commands),master
15693,Support broken for custom widgets in inlines Jquery based Add new <model type>,closed,nobody,Bug,contrib.admin,1.2
15691,TEST_DEPENDENCIES doesn't use TEST_NAME in circular dependency detection.,new,nobody,Bug,Testing framework,1.2
15685,Server keeps displaying error after I enter reverse() in forms.py then remove it,closed,nobody,Bug,Core (Management commands),1.2
15682,Postgresql last_insert_id() failing when using custom schemas,closed,nobody,Bug,"Database layer (models, ORM)",1.3
15672,wsgi handler bug in 1.3,closed,vkryachko,Bug,Core (Other),1.3
15671,hasattr in RemoteUserMiddleware hides true errors and exceptions,closed,,Bug,contrib.auth,master
15665,Inline admins are broken when primary key is not an AutoField and not editable.,new,nobody,Bug,contrib.admin,1.2
15662,module_has_submodule incorrectly uses the Importer Protocol,closed,nobody,Bug,Core (Other),1.2
15659,Contains lookups give wrong results on SQLite3 backend,closed,nobody,Bug,Documentation,1.3
15658,reverse returns '//' for flatpage with URL '/',closed,adurdin,Bug,contrib.flatpages,1.2
15656,Hardcoded servername in test_shortcut_view (django.contrib.contenttypes.tests.ContentTypesTests),closed,nobody,Bug,contrib.contenttypes,1.2
15654,qs.delete() fails if a model isn't in INSTALED_APPS and the related objects cache is already filled.,closed,nobody,Bug,"Database layer (models, ORM)",master
15653,minor errors in admin pagination custom tag,closed,Tim Graham <timograham@…>,Bug,contrib.admin,1.1
15652,dictsort raises TemplateSyntaxError when not provided with a list of dictionaries,closed,volrath,Bug,Template system,1.3-rc
15649,Doc buliding fails with: DjangoHTMLTranslator instance has no attribute '_table_row_index',closed,nobody,Bug,Documentation,1.3
15646,Document that the FileField's path can not be relied on until the model is saved,closed,nobody,Bug,Documentation,1.2
15644,django.core.files.base.File enhancement / fix,closed,nobody,Bug,File uploads/storage,master
15640,New initial digit in Spain phone numbers,closed,nobody,Bug,contrib.localflavor,master
15636,"django.contrib.staticfiles - ""collectstatic"" makes all files names lowercase.",closed,jezdez,Bug,contrib.staticfiles,master
15633,Bad documentation of post_syncdb signal,closed,justinlilly,Bug,Documentation,master
15630,Add to docs information about the fact that unhandled exceptions are not logged if DEBUG=True,closed,nobody,Bug,Documentation,master
15629,django admin does not use ordering for foreign keys dropdown,closed,nobody,Bug,contrib.admin,1.2
15626,Cache middleware doesnt work with pages contain google analytics script,closed,nobody,Bug,Core (Cache system),1.2
15624,annotate + aggregate produces incorrect sql statement,closed,fhahn,Bug,"Database layer (models, ORM)",master
15619,Logout link should be protected,assigned,ashchristopher,Bug,contrib.auth,master
15613,django.views.static.serve gives incorrect Content-Length with non-regular files,closed,nobody,Bug,Uncategorized,1.3-beta
15611,Readonly fields not hidden during create,new,,Bug,contrib.admin,1.2
15610,Generic Foreign Keys break when used with multi-db.,new,nobody,Bug,contrib.contenttypes,master
15605,Testing cannot be loaded when models.py is missing,closed,nobody,Bug,Testing framework,1.2
15602,"Using get_readonly_fields and StackedInline/TabularInline admin objects doesn't allow creating new objects, immutible existing objects",new,nobody,Bug,contrib.admin,1.2
15596,Client.put() override request.GET,closed,lrekucki,Bug,Testing framework,1.2
15595,emphasize the importance of 'from django.test import TestCase',closed,ShawnMilo,Bug,Documentation,master
15593,Docs: result of reverse() is already urlquoted,closed,nobody,Bug,Documentation,1.2
15591,ModelForm save() behavior contradicts with Model object validation documentation.,closed,nobody,Bug,Documentation,1.2
15588,"""FileField no longer deletes files"" unclear",closed,nobody,Bug,Documentation,1.3-beta
15587,django.forms.BaseModelForm._post_clean updates instance even when form validation fails,closed,nobody,Bug,Forms,1.3
15586,Fields with missing columns populated when querying on PostgreSQL,closed,nobody,Bug,Documentation,1.2
15584,Forgotten password link for djangoproject.com no where to be found!!,closed,nobody,Bug,*.djangoproject.com,1.2
15582,Docs don't mention that TestCase.multi_db affects test fixtures,closed,nobody,Bug,Documentation,1.2
15580,DB cache backend uses LIMIT / OFFSET query for culling,closed,nobody,Bug,Core (Cache system),master
15574,IndexError: list index out of range caused by inline formsets,new,nobody,Bug,Forms,master
15573,runtests.py sets incorrect SITE_ID when using Oracle,closed,nobody,Bug,Testing framework,master
15568,IntegrityError rises from test test_generic_key_deletion when it runs with the test test_generic_key_cross_database_protection for the INNODB,closed,nobody,Bug,contrib.contenttypes,1.3-rc
15566,.update queries should affect Date*Field's with auto_now,closed,agiliq,Bug,Documentation,1.2
15559,Distinct queries will cause errors with some custom model fields,new,nobody,Bug,"Database layer (models, ORM)",master
15546,Fields selected via extra() are omitted in ValuesQuerySet when fields are specified,closed,nobody,Bug,Documentation,1.3-beta
15542,When postgres autocommit is set contenttype test cause sites tests failures,closed,nobody,Bug,contrib.contenttypes,1.2
15534,Oracle backend regex lookup broken if Oracle backend is not default,closed,nobody,Bug,"Database layer (models, ORM)",1.3-beta
15529,GeoJSON regexes doesn't accept some characters within a quoted string,closed,jbronn,Bug,GIS,1.2
15525,Custom template tags loading breaks whenever templatetags is a python file,closed,the_drow,Bug,Template system,1.2
15519,Custom SQL location,closed,vzima,Bug,Core (Management commands),master
15499,patch_cache_control should replace public/private setting if already set,closed,AndiDog,Bug,HTTP handling,master
15496,"""Content-Transfer-Encoding: base64"" not honored when uploading files",closed,nobody,Bug,HTTP handling,master
15495,makemessages excludes all strings from Javascript after a comment,closed,nedbatchelder,Bug,Internationalization,master
15494,Using only('pk') in related set raises FieldDoesNotExist,closed,GDorn,Bug,"Database layer (models, ORM)",1.2
15469,CSRF/Ajax/JQuery - Token is set to be inserted on both GET and POST,closed,nobody,Bug,CSRF,master
15419,initial sql files need better warnings,closed,marcosmoyano,Bug,"Database layer (models, ORM)",1.2
15396,full path to modules in documentation inconsistently referenced,new,nobody,Bug,Documentation,master
15372,manage.py adds to sys.path and forcibly imports the parent dir of the settings module,closed,russellm,Bug,Core (Other),master
15370,Most of the admin_scripts tests failing because of a warning,closed,nobody,Bug,Core (Management commands),master
15354,Cookie with CSRF token not always available for AJAX Post requests,closed,nobody,Bug,CSRF,master
15341,Add info about transifex to New Ticket page,closed,nobody,Bug,*.djangoproject.com,master
15339,Please document the behaviour of RelatedManager when the same object is added twice,closed,nobody,Bug,Documentation,1.3-beta
15338,django.utils.decorators isn't documented,closed,gabrielhurley,Bug,Documentation,master
15321,Models._get_unique_checks() does not return grandparents' unique checks,closed,aron45,Bug,"Database layer (models, ORM)",master
15316,Filter with isnull=False failing when isnull checked on subclass of FK model,closed,ethlinn,Bug,"Database layer (models, ORM)",master
15305,GeoQuerySet with values() and aggregates raises exception,closed,jbronn,Bug,GIS,master
15304,`Model.objects.create()` returns `long` instead of `int`.,closed,nobody,Bug,"Database layer (models, ORM)",master
15301,GenericInlineModelAdmin's get_formset() method does not have same arg signature/behavior as InlineModelAdmin,closed,nobody,Bug,contrib.contenttypes,1.2
15295,GeoDjango model creation fails for MySQL during tests,closed,nobody,Bug,GIS,master
15279,Inheritance of fields from a single abstract base class through multiple abstract classes causes errors.,assigned,melinath,Bug,"Database layer (models, ORM)",master
15277,TypeError in ogrinspect geodjango gis,closed,willi,Bug,GIS,1.2
15271,django.contrib.gis.forms.fields.GeometryField should call to_python before cleaning,closed,nobody,Bug,GIS,master
15269,get_cache method should be documented as part of move to CACHES,closed,clelland,Bug,Documentation,master
15266,"""login_required"" for ""password_change_done"" like ""password_change""",closed,lasko,Bug,contrib.auth,
15255,DB Cache table creation (createcachetable) ignores the DB Router,closed,aaugustin,Bug,Core (Cache system),1.3-beta
15250,Cannot fill parent model instance in cache,new,,Bug,"Database layer (models, ORM)",1.2
15247,FileField has max_length=100 but filestorage may return something way longer,closed,nobody,Bug,File uploads/storage,master
15246,Allow to change session expiration without re-saving session data.,closed,nobody,Bug,contrib.sessions,1.4
15237,Django generated Atom/RSS feeds don't specify charset=utf8 in their Content-Type,closed,jasonkotenko,Bug,contrib.syndication,1.3
15223,The comments app has 2 similar menu items in action,closed,aashu_dwivedi,Bug,contrib.comments,1.3-beta
15221,Show field's verbose name instead of related model name for M2M filterspecs,closed,nobody,Bug,contrib.admin,1.2
15216,list/set inconsistency breaks syncdb,closed,nobody,Bug,"Database layer (models, ORM)",master
15197,yaml serialization to HttpResponse fails,closed,hirokiky,Bug,Core (Serialization),1.2
15184,Error when subclassing models.ForeignKey field,closed,furious_luke,Bug,"Database layer (models, ORM)",master
15179,django.test.client.Client.login fake HttpRequest is not run through middlewares,new,akaariai,Bug,Testing framework,master
15171,Document the password_reset_email context,closed,nobody,Bug,Documentation,master
15169,With gis.mysql backend BooleanField convert to Python as 1|0 instead of True|False,closed,carljm,Bug,GIS,1.2
15166,Code error in ValidationError.update_error_dict,closed,nobody,Bug,Core (Other),1.3-beta
15165,GeoQuerySet.perimeter returns invalid results on geometry fields with geodetic coordinate systems,assigned,jbronn,Bug,GIS,1.2
15162,syncdb fails when creating super user - Django: v 1.2.4 Python: 2.6 MySQL Server: 5.5 Windows 7 Extra: MySQL-Python v1.2.3,closed,nobody,Bug,"Database layer (models, ORM)",1.3
15152,Common middleware raises UnicodeDecodeError if receives non-ASCII QUERY_STRING from buggy web server,closed,aaugustin,Bug,Core (Other),1.2
15149,Memcached backend: possible issue with cache keys,closed,nobody,Bug,Core (Cache system),master
15146,Reverse relations for unsaved objects include objects with NULL foreign key,closed,nobody,Bug,"Database layer (models, ORM)",1.2
15145,__in is ignored by an excluded query if foo__in is set to an empty iterable,closed,nobody,Bug,"Database layer (models, ORM)",master
15130,Model.validate_unique method doesn't take in account multi-db,new,,Bug,"Database layer (models, ORM)",1.2
15127,form.fields is still tied to class variables,closed,nobody,Bug,Forms,master
15126,Misleading error in ModelForm,closed,nobody,Bug,Forms,1.2
15124,BooleanField should not use False as default (unless provided),closed,aaugustin,Bug,"Database layer (models, ORM)",1.4-alpha-1
15117,"get_or_create() raises ""DatabaseError: no such savepoint"" instead of IntegrityError (PostgreSQL)",closed,aaugustin,Bug,"Database layer (models, ORM)",master
15101,GeoQuerySet extent() method fails to limit,closed,nobody,Bug,GIS,1.2
15099,ModelFormset.queryset requirement is too strict,new,nobody,Bug,Forms,1.2
15098,SiteProfileNotAvailable needs silent_variable_failure=True,closed,tkolar,Bug,contrib.auth,master
15093,smart_split behaviour is surprising,closed,nobody,Bug,Template system,1.2
15092,"Built-in template tags ""now"" don't accept simple quote",closed,nobody,Bug,Template system,1.2
15091,Serializer docs contain nothing on how to use a custom encoder,new,nobody,Bug,Documentation,1.2
15084,Unnecessary imports lead to ImportError,closed,nobody,Bug,Internationalization,1.4
15077,Error in documentation for running Django on a shared-hosting provider with Apache,closed,Horst Gutmann <zerok@…>,Bug,Documentation,1.2
