subject,tag,file,lineno,NOC,NOFF,NOO
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,416,23,1,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,419,42,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\util.py,758,46,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,70,66,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,111,75,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,159,74,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,269,83,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,284,75,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,302,66,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,323,86,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,392,52,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\verbnet.py,394,43,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordlist.py,25,34,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordlist.py,36,28,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,476,30,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,490,30,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,648,35,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,649,44,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,722,47,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,969,55,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,996,41,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1843,42,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\wordnet.py,1909,36,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\xmldocs.py,83,34,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,48,42,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,49,42,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,53,33,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,54,33,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,72,23,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,83,33,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,84,33,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\corpus\reader\ycoe.py,106,40,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,256,50,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,671,42,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\cfg.py,707,42,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,379,42,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,381,32,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,440,59,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,612,40,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,617,12,1,3
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,800,51,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,953,47,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,987,57,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\table.py,991,57,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\tree.py,75,58,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\tree.py,598,57,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\util.py,1612,44,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\draw\util.py,1889,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,118,33,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,178,47,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,218,51,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,227,53,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,249,53,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,293,61,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,309,54,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,387,67,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\discourse.py,424,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\mace.py,243,30,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\mace.py,283,35,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,37,36,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,45,36,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,48,50,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,67,64,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,69,46,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,77,64,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,79,46,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,182,36,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,223,56,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,269,23,1,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\nonmonotonic.py,270,23,1,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\prover9.py,375,43,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,146,36,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,281,45,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,291,48,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,301,49,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,304,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\resolution.py,551,53,1,15
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\tableau.py,339,22,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\tableau.py,343,25,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\inference\tableau.py,596,34,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,183,57,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,218,28,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,265,29,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,274,43,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\agreement.py,309,29,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\association.py,78,27,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,58,38,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,61,17,1,3
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,78,41,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,125,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,127,36,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\confusionmatrix.py,130,31,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\paice.py,150,34,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\paice.py,240,38,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\paice.py,272,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\scores.py,40,38,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\scores.py,134,54,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\metrics\spearman.py,48,31,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\api.py,58,47,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,541,37,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,559,39,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,568,39,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,580,33,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,685,52,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,694,51,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,779,36,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,780,20,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,783,51,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\chart.py,1674,23,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,256,34,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,258,24,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,329,29,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\dependencygraph.py,342,29,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,53,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,82,37,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,92,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,98,39,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,104,39,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,129,65,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,140,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,146,67,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\earleychart.py,153,67,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,66,37,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,128,56,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,162,65,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,181,67,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\featurechart.py,191,67,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\malt.py,101,49,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\malt.py,160,71,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\malt.py,177,33,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,499,52,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\nonprojectivedependencyparser.py,664,36,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\projectivedependencyparser.py,318,28,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\recursivedescent.py,222,54,1,14
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\stanford.py,140,42,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\stanford.py,207,47,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\transitionparser.py,326,62,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\parse\viterbi.py,287,21,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,116,25,1,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,129,35,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,142,43,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,346,45,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,417,52,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,614,27,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,850,33,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,857,27,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,861,41,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,865,26,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,866,27,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,876,49,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,930,33,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,939,36,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\boxer.py,1154,35,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\chat80.py,626,19,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\chat80.py,658,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\chat80.py,680,29,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\chat80.py,744,37,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,56,34,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,57,31,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,59,48,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,62,30,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,63,31,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,302,73,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,318,66,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,328,82,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,334,26,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,342,34,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,394,25,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,409,25,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,424,53,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,432,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,475,33,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,561,38,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,563,38,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,587,35,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,588,38,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,589,37,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,590,35,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,610,26,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,613,43,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,614,46,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,615,52,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,616,43,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,649,38,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,764,38,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,804,27,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,807,62,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,842,23,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,1083,32,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt.py,1111,37,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt_glue_demo.py,44,26,1,3
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\drt_glue_demo.py,383,27,1,4
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,59,30,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,429,38,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,557,19,1,3
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,645,37,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\evaluate.py,751,46,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,111,34,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,539,58,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\glue.py,540,39,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\hole.py,282,46,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\linearlogic.py,419,38,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,113,31,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,114,28,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,116,45,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,117,26,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,118,28,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,119,27,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,120,28,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,121,28,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,982,35,1,10
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1204,49,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1255,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1596,26,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\logic.py,1622,26,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,81,47,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\sem\util.py,130,20,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,74,43,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\rslp.py,92,46,1,12
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\stem\snowball.py,3697,36,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\api.py,51,34,1,6
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\api.py,64,26,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,305,31,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,376,22,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,410,23,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,412,54,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill.py,421,51,1,13
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,250,65,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,257,24,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer.py,521,20,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,217,59,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\brill_trainer_orig.py,222,24,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\crf.py,125,48,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\crf.py,156,54,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\crf.py,180,54,1,11
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,600,31,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,639,31,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,687,52,1,8
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,772,25,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,775,24,1,5
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,786,49,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,790,40,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,793,54,1,9
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,797,44,1,7
nltk,3.0.2,E:\my code\pysmell\subject_raw\nltk\nltk\nltk\tag\hmm.py,806,33,1,5
